"lag0","lag1","lag2","lag3","lag4","lag5","lag6","lag7","Type","Pred_Model"
"1.02427048492963","0.892557544990911","1.03676534137598","0.981344707271389","1.03686744375868","0.994540184319303","0.980017504898267","0.915540878922697","matRRfit","gdm_nb"
"0.944146192691384","0.813637361904482","0.949648873499239","0.89983569537915","0.950872703981219","0.910394983694453","0.893465107361381","0.843089021233023","matRRlow","gdm_nb"
"1.11119446799581","0.979132729666519","1.13187347773895","1.07023697707812","1.13063934996277","1.086462684814","1.07495446883586","0.994218973166854","matRRhigh","gdm_nb"
"1.02114564644881","0.898887955184356","1.02721913474394","0.979647375723648","1.03435522423548","0.990593374729102","0.980814943974718","0.915482797287245","matRRfit","gdm_gnm"
"0.953833491979241","0.832003339496084","0.954865956761164","0.911542559773581","0.962358230566297","0.920080271479356","0.907565346611217","0.854088657178832","matRRlow","gdm_gnm"
"1.09320802847637","0.971149414454143","1.10505473916274","1.05284056182809","1.11173853552815","1.06651046052693","1.05997651619926","0.981290109737863","matRRhigh","gdm_gnm"
"0.99663547949097","1.08645010490697","1.00573098268736","0.971561370126276","1.13619587100663","0.944733105036873","0.988475082757619","1.02970836240809","matRRfit","gdm_cc"
"0.921739041603624","1.00506636607853","0.929830241994067","0.898445224353911","1.05437249076596","0.87668972906334","0.918344236793894","0.964345440758123","matRRlow","gdm_cc"
"1.07761767067184","1.17442376970371","1.08782739456621","1.05062776264457","1.22436906178641","1.01805759798987","1.0639615844314","1.09950155494031","matRRhigh","gdm_cc"
"0.96948907885107","0.985559331261885","1.04851777403377","0.968771693534078","0.978227303565306","1.04466668640557","1.02608203908949","0.941299062545716","matRRfit","ptb_nb"
"0.902407708772443","0.90913295473971","0.970611385852114","0.897530689361461","0.906329500500173","0.96679457376948","0.946657286362547","0.87621318656517","matRRlow","ptb_nb"
"1.04155700896003","1.06841050076715","1.13267733975689","1.04566741317847","1.0558286549346","1.12881114074789","1.11217054588732","1.01121957388339","matRRhigh","ptb_nb"
"0.96850880380894","0.990132033231709","1.03930963643719","0.967538380758484","0.974552131820779","1.04213681278683","1.02898787380997","0.939026667420702","matRRfit","ptb_gnm"
"0.910443929531651","0.92373523281584","0.972713487187815","0.906303466041687","0.912797311480676","0.974967355887555","0.95979554248187","0.882526860566651","matRRlow","ptb_gnm"
"1.03027684916078","1.06130134307328","1.11046524451309","1.03291066769206","1.04048494193722","1.11393384609971","1.10316832865262","0.999143619901908","matRRhigh","ptb_gnm"
"0.957231662484183","1.06275324043851","1.03325970614827","0.9013816944805","0.97346189584965","1.05260741282279","0.986574172336298","1.0117840045064","matRRfit","ptb_cc"
"0.883645464846867","0.979933477226616","0.952711444652407","0.830720543315137","0.898394102518592","0.973876569898324","0.914119947782906","0.945779474043318","matRRlow","ptb_cc"
"1.03694580248994","1.15257257386398","1.12061802798971","0.978053288416532","1.05480218538231","1.1377030722129","1.06477120413109","1.0823948921185","matRRhigh","ptb_cc"
"0.98459466093885","1.00260735984616","1.03327851144413","0.974352472150872","1.0205029623792","1.02812091215","0.966233299530233","0.983914643723568","matRRfit","hdp_nb"
"0.920801573670063","0.92970330163245","0.961101641257511","0.907099248273278","0.950045166211795","0.955864456642283","0.89525342532038","0.919834782104699","matRRlow","hdp_nb"
"1.05280733012371","1.08122829751452","1.11087572466869","1.04659191570679","1.09618609015959","1.10583943429934","1.04284078978751","1.0524585990525","matRRhigh","hdp_nb"
"0.978757764978368","1.00971522657263","1.02005011708802","0.975003342595692","1.01623270012112","1.02681853776669","0.968363432554012","0.976872633331455","matRRfit","hdp_gnm"
"0.923207195491837","0.945579334088122","0.957879102313768","0.916350952899528","0.954992741751154","0.963712490565049","0.905918863134585","0.9209440889957","matRRlow","hdp_gnm"
"1.0376508839872","1.07820126986574","1.08625633324492","1.03740986470825","1.08139973807734","1.09405690994327","1.03511227734362","1.03619769446871","matRRhigh","hdp_gnm"
"1.04399894257572","1.03998540418715","1.01929563333012","0.966460310572107","0.987259089772756","0.997443260865815","0.994231223839988","0.975322277094173","matRRfit","hdp_cc"
"0.970495113542183","0.96553355332897","0.946172544138424","0.896793899588858","0.917360308104618","0.927583963706227","0.925560320664791","0.914883547934621","matRRlow","hdp_cc"
"1.12306984021908","1.12017820322584","1.09806989704178","1.04153867721374","1.06248384819782","1.07256388378198","1.06799708715729","1.03975368924673","matRRhigh","hdp_cc"
"1.47452383974924","0.771709616977254","1.08038856484258","1.04422992820218","0.901570534292208","0.868221972883012","1.21276930921678","1.18899469882748","matRRfit","smi_nb"
"0.966448362631053","0.466497331597738","0.67340122523848","0.652656338965852","0.561901025386378","0.537538537093877","0.743514657667487","0.776828978256213","matRRlow","smi_nb"
"2.24970173064368","1.27661123139866","1.7333491643548","1.67073554312047","1.44657046629344","1.4023355390894","1.97818480403908","1.81984507968956","matRRhigh","smi_nb"
"1.47968059525839","0.779164939108141","1.04962174025881","1.05199601583297","0.90855479721039","0.865242190421795","1.23216433461281","1.16552693227317","matRRfit","smi_gnm"
"1.24172426005255","0.632500795390446","0.863769531189286","0.867641051089957","0.747286079074672","0.70949899946856","1.00681167473376","0.977027160022003","matRRlow","smi_gnm"
"1.76323740658138","0.959837531841568","1.2754626759143","1.27552242478405","1.10462625043966","1.05517280312822","1.50795723330614","1.39039433645172","matRRhigh","smi_gnm"
"1.38236235893285","0.43317755247297","1.75452438130558","0.906245795205163","0.681537409839346","1.59429356185475","1.13562276500093","0.890537188790981","matRRfit","smi_cc"
"0.997595436192917","0.289354283284976","1.27808701466197","0.654253715927732","0.500776790286627","1.19730693018387","0.849377051420871","0.672918142887084","matRRlow","smi_cc"
"1.91553170961466","0.648488039769811","2.40856512059149","1.25529503514162","0.927545465405185","2.12290758308829","1.51833518721868","1.17853336695191","matRRhigh","smi_cc"
"0.942523952251069","1.03212257448753","1.05982315438061","0.921059642000562","1.08884196737384","0.892489551768548","1.05687862345172","0.954551530883848","matRRfit","pmad_nb"
"0.858615895993266","0.929723190315751","0.95828769047843","0.833527495956943","0.985666278052658","0.80541260228442","0.950501903998083","0.86924851860271","matRRlow","pmad_nb"
"1.03463190550335","1.14580019070513","1.17211681807214","1.0177838982363","1.20281768415252","0.988980800346028","1.17516063882756","1.04822568645544","matRRhigh","pmad_nb"
"0.944232399428882","1.02964512604666","1.05184591793394","0.924810567090567","1.08989042815366","0.892998553256033","1.05754810512657","0.954751079787237","matRRfit","pmad_gnm"
"0.873036844039136","0.943241254719267","0.966589339178998","0.850359806571506","1.00223378984459","0.81879880659322","0.9665399990694","0.882008350211246","matRRlow","pmad_gnm"
"1.02123390349292","1.1239638642684","1.14462242674229","1.00577964573689","1.18521362721682","0.973922298977581","1.1571254120198","1.03349319100729","matRRhigh","pmad_gnm"
"0.94869408629657","1.02784249659547","1.0738878193838","0.98444422327707","0.970306681199852","0.991691459783199","1.03852652092353","0.98493551540799","matRRfit","pmad_cc"
"0.846548028914557","0.91546180260722","0.9569255081953","0.877290921228947","0.865927232963366","0.886210194045749","0.930872834937053","0.892780557508148","matRRlow","pmad_cc"
"1.06316527666846","1.15401887309643","1.20514610462817","1.10468535042628","1.08726809798913","1.10972764476704","1.15863015245736","1.0866029298618","matRRhigh","pmad_cc"
"0.968125900986377","1.02755136927273","1.01189207110096","0.966930219237241","1.09090216177708","0.933152555770247","1.02670008421534","0.980090506238227","matRRfit","mdp_nb"
"0.89674810090913","0.942839418616369","0.931497124695871","0.891185420946544","1.00561819225271","0.858300578634895","0.941284339681018","0.907847649494437","matRRlow","mdp_nb"
"1.04518510740137","1.11987449362666","1.09922568348378","1.04911281861091","1.18341885194419","1.01453233752386","1.11986678040879","1.05808215833706","matRRhigh","mdp_nb"
"0.970421604690489","1.02699305435765","1.00391491146318","0.969805718934605","1.09275809756882","0.932615718390313","1.02635762433799","0.980507017767102","matRRfit","mdp_gnm"
"0.908660904092024","0.954028028529033","0.935160084753555","0.904303930476978","1.01897008951456","0.867775784370234","0.952085093118393","0.91774665821912","matRRlow","mdp_gnm"
"1.03638011342754","1.10553851895217","1.07772472958331","1.04005202319776","1.17188941274136","1.00230047191268","1.10642418482413","1.0475592618949","matRRhigh","mdp_gnm"
"0.977839130875849","0.950997726270489","1.03124138523912","1.00532351027742","0.957444391906414","0.99905021581627","0.998578296922815","0.970945005277322","matRRfit","mdp_cc"
"0.894896716356896","0.867877801665504","0.941482572425385","0.918615664569906","0.875811084002926","0.915016313647954","0.91629797857396","0.898689174317781","matRRlow","mdp_cc"
"1.06846896227822","1.04207835899945","1.12955759965932","1.10021568246357","1.04668664320076","1.09080168171357","1.08824709690744","1.04901030324376","matRRhigh","mdp_cc"
"1.00797434017297","0.97847178774235","0.990601300494984","0.994460267400749","1.07531749481612","0.934411069793853","1.03219036493601","0.975193750872579","matRRfit","sub_nb"
"0.932967688377836","0.896549262144815","0.911091873333795","0.915861517232142","0.990629654071027","0.858971739218198","0.945862720296473","0.902607706078801","matRRlow","sub_nb"
"1.08901120918098","1.06788001488876","1.07704937917149","1.07980432066576","1.16724520602199","1.0164758716602","1.12639701999545","1.05361703133731","matRRhigh","sub_nb"
"1.01074983250431","0.984197768514196","0.982002082423807","0.997170195733045","1.07373953169449","0.934179452773363","1.03567229333349","0.977212177527338","matRRfit","sub_gnm"
"0.945647274936816","0.913096845585648","0.914077668370627","0.929349772281179","1.00089693278715","0.869093291892567","0.960707896467438","0.914074263747383","matRRlow","sub_gnm"
"1.08033433922362","1.06083517014786","1.05497390785582","1.06993989659841","1.15188341991719","1.00413989858734","1.11648619015489","1.04471122071941","matRRhigh","sub_gnm"
"1.07457175170641","0.947789967736089","0.98321960336082","1.00877722241059","0.99530061684357","1.01051544133518","0.990462502719479","1.02943754966129","matRRfit","sub_cc"
"0.97811961693807","0.861151606762486","0.893064494365498","0.917332224980853","0.905974875538716","0.921467261463038","0.90423962140844","0.950114945251055","matRRlow","sub_cc"
"1.18053500775304","1.04314480271177","1.08247589567408","1.10933798763655","1.09343354284537","1.10816900380762","1.08490708222375","1.1153825902324","matRRhigh","sub_cc"
"1.00401238032952","0.919027857017237","1.01824904690552","1.0227573719721","0.935934981056794","1.12965882994512","0.941783929833282","0.96680117265501","matRRfit","smm21_nb"
"0.839602005804775","0.750641167457315","0.840343889935378","0.846511733065988","0.774116712942613","0.93327670499193","0.770362911632453","0.809035586791564","matRRlow","smm21_nb"
"1.20061749839285","1.12518769099048","1.23381764768198","1.23569774766693","1.13157909410841","1.36736411103715","1.15134952254217","1.15533175883389","matRRhigh","smm21_nb"
"1.00230061311187","0.914927505945356","1.01752301433847","1.02312617256556","0.929473759699605","1.13609976405278","0.946787097966211","0.959415029374419","matRRfit","smm21_gnm"
"0.883846709266301","0.793814590381774","0.889124483799776","0.895526966189665","0.812619411414002","0.992358246627074","0.821280481391523","0.845940600472679","matRRlow","smm21_gnm"
"1.13662981206139","1.05451871416574","1.16446358589042","1.16890635850148","1.06313171681052","1.30066201219954","1.09147341156394","1.08811091236807","matRRhigh","smm21_gnm"
"0.89139921592675","0.940012497944055","1.28222572407093","0.889593043112375","1.10581941149441","1.06471980761311","0.951461347786543","0.959968613673953","matRRfit","smm21_cc"
"0.697054414008828","0.730682773075921","1.00405174071084","0.689292449253048","0.870430480745201","0.844290978854655","0.757043778821161","0.783296647231741","matRRlow","smm21_cc"
"1.13992903019586","1.20931206927361","1.63746821085657","1.14809872531102","1.40486414238497","1.34269854483291","1.19580758954449","1.17648880854516","matRRhigh","smm21_cc"
